B2,B3,B4,B5,B6,B7
0.0384,0.0553,0.0425,0.2377,0.147,0.0826
0.0441,0.0679,0.0588,0.2764,0.1171,0.0691
0.0464,0.0617,0.0487,0.1991,0.0965,0.0577
0.05065,0.0697,0.06305,0.27055,0.16115,0.10445
0.02765,0.0413,0.02635,0.17275,0.0747,0.04435
0.0212,0.03935,0.02085,0.1741,0.05245,0.0299
0.0298,0.0639,0.0383,0.2283,0.0625,0.0399
0.4565,0.4779,0.48275,0.47865,0.12825,0.10075
0.06275,0.0921,0.09865,0.4184,0.21585,0.1114
0.0216,0.0351,0.0178,0.1588,0.062,0.0298
0.01835,0.01635,0.00755,0.0144,0.0065,0.0052
0.0605,0.059,0.0209,0.0777,0.0218,0.0152
0.3455,0.2768,0.2353,0.1894,0.0314,0.0382
0.6145,0.6475,0.6793,0.5834,0.0568,0.0714
0.0688,0.0824,0.0567,0.1464,0.0239,0.0278
0.1106,0.1101,0.07645,0.15455,0.03485,0.0253
0.37095,0.30445,0.26285,0.3033,0.07165,0.05585
0.4751,0.4673,0.4609,0.4772,0.0749,0.059
0.03215,0.04355,0.02905,0.133,0.0419,0.02345
0.0204,0.04,0.0258,0.1908,0.094,0.0435
0.1413,0.1379,0.125,0.2165,0.077,0.0501
0.03965,0.056,0.0344,0.07605,0.0313,0.0153
0.013,0.0296,0.0168,0.209,0.0697,0.0303
0.574,0.5784,0.5684,0.5276,0.0965,0.0969
0.0489,0.0701,0.0684,0.2371,0.1323,0.0818
0.81905,0.83315,0.8359,0.74505,0.0668,0.07795
0.0804,0.05915,0.0335,0.1502,0.05975,0.0403
0.2925,0.2995,0.295,0.3692,0.1239,0.0996
0.6601,0.6335,0.6235,0.5712,0.0709,0.0769
0.09815,0.1066,0.0848,0.12765,0.08105,0.05735
0.1203,0.0832,0.0823,0.1679,0.06125,0.0451
0.0407,0.0644,0.05565,0.18345,0.09675,0.064
0.22645,0.2529,0.2542,0.33375,0.12745,0.09285
0.3244,0.20285,0.1508,0.23665,0.0738,0.07305
0.5573,0.5757,0.5734,0.6179,0.127,0.0927
0.1181,0.1168,0.0973,0.187,0.0601,0.0485
0.91085,0.9358,0.95245,0.8761,0.1348,0.1453
0.6875,0.629,0.5836,0.5325,0.105,0.1198
0.0357,0.04675,0.03535,0.16745,0.04055,0.03875
0.86685,0.87675,0.86475,0.81285,0.155,0.17125
0.0155,0.0316,0.026,0.1265,0.0606,0.0329
0.0323,0.04645,0.04695,0.1371,0.11545,0.0995
0.1017,0.1263,0.1406,0.204,0.2152,0.1899
0.0123,0.02945,0.02455,0.1281,0.03725,0.02375
0.02155,0.0357,0.0287,0.15015,0.0439,0.0262
0.1864,0.20885,0.20095,0.28115,0.0507,0.04475
0.0567,0.07775,0.0686,0.2117,0.06985,0.03905
0.02725,0.04615,0.04315,0.24885,0.07295,0.045
0.115,0.15205,0.14435,0.25155,0.0505,0.0362
0.02105,0.04085,0.03155,0.21435,0.05175,0.0267
0.0198,0.04115,0.0318,0.17745,0.0601,0.0325
0.0545,0.07695,0.07135,0.24015,0.0641,0.04755
0.0267,0.04835,0.03555,0.2285,0.09495,0.05425
0.0565,0.07195,0.0695,0.2478,0.1062,0.05975
0.03905,0.0686,0.06445,0.27695,0.15385,0.08535
0.05735,0.0875,0.09545,0.327,0.18445,0.1087
0.05005,0.07945,0.0888,0.31565,0.19905,0.1165
0.049,0.0961,0.0848,0.3321,0.2075,0.1235
0.0511,0.073,0.0524,0.0298,0.0119,0.0105
0.0296,0.01945,0.00815,0.0074,0.0174,0.01595
0.0419,0.0289,0.0178,0.0141,0.0156,0.0143
0.0206,0.0144,0.0047,0.0083,0.0168,0.0165
-0.006,-0.0017,-0.0105,-0.0053,0.0106,0.0119
-0.0143,-0.0071,-0.0152,-0.0089,0.009,0.0105
-0.0038,0.0026,-0.0057,-1.0E-4,0.0152,0.0163
0.0246,0.0188,0.0115,0.0113,0.0178,0.0168
0.01495,0.0183,0.01095,0.01475,0.0275,0.027
0.0035,0.0069,-8.0E-4,0.0023,0.0134,0.0137
0.02745,0.0198,0.0107,0.0114,0.0169,0.0153
0.03075,0.02275,0.0155,0.0123,0.01055,0.0088
0.02605,0.0199,0.0127,0.01065,0.01075,0.00925
0.0288,0.0217,0.01505,0.01255,0.0124,0.01245
0.02295,0.01745,0.01125,0.0109,0.0113,0.01085
0.0285,0.0198,0.0125,0.0121,0.0179,0.0167
0.0268,0.0196,0.0114,0.0099,0.0135,0.0147
0.0255,0.0211,0.012,0.0124,0.015,0.0143
0.01975,0.01725,0.00845,0.0072,0.01195,0.01045
0.01715,0.0142,0.0069,0.0067,0.0112,0.01075
0.015,0.0107,0.0042,0.0022,0.0051,0.0043
0.0158,0.0133,0.00645,0.0051,0.00865,0.0076
0.0177,0.0126,0.0071,0.0069,0.0104,0.0099
0.0157,0.0117,0.0056,0.0048,0.0086,0.0085
0.0291,0.0478,0.044,0.2219,0.0936,0.0552
0.0237,0.0483,0.037,0.2786,0.1235,0.0641
0.0134,0.0259,0.0162,0.1413,0.0504,0.0296
0.0134,0.0329,0.02,0.2099,0.0749,0.0372
0.0144,0.0277,0.0185,0.1784,0.0631,0.0276
0.0146,0.01195,0.005,0.00285,0.00475,0.0059
0.0182,0.0147,0.0075,0.0056,0.0078,0.0068
0.02145,0.0173,0.0095,0.00765,0.01195,0.0107
0.0112,0.009,-4.0E-4,-0.0017,0.004,0.0049
0.0184,0.0177,0.0092,0.0067,0.0075,0.0073
0.0228,0.0221,0.0129,0.0105,0.0119,0.0111
0.02835,0.02735,0.01875,0.01695,0.01825,0.0161
0.0265,0.0252,0.0196,0.0173,0.0162,0.0153
0.0296,0.0277,0.0216,0.0194,0.0182,0.0159
0.02895,0.02715,0.0219,0.02015,0.0191,0.01715
0.0291,0.0264,0.0209,0.0193,0.0191,0.0182
0.0274,0.0171,0.0089,0.0039,0.0023,0.0016
0.0145,0.0126,0.0049,0.00185,0.00555,0.00635
0.01415,0.01255,0.00535,0.00205,0.00455,0.0056
0.0186,0.03075,0.0201,0.04995,0.0283,0.02275
0.0211,0.0141,0.0081,0.0098,0.009,0.015
0.0279,0.0473,0.03975,0.1953,0.10725,0.0552
0.0242,0.048,0.0414,0.2278,0.1373,0.0681
0.0158,0.0225,0.0138,0.08335,0.0436,0.02255
0.0251,0.04405,0.03485,0.16405,0.0948,0.0554
0.0354,0.0481,0.0412,0.1839,0.0959,0.0525
0.0214,0.04145,0.03365,0.1983,0.1047,0.05785
0.0243,0.0517,0.0353,0.2843,0.1264,0.0598
0.0286,0.0488,0.0382,0.2327,0.12415,0.0648
0.0161,0.0224,0.01195,0.0275,0.01295,0.00735
0.0202,0.04565,0.0326,0.2632,0.1065,0.05405
0.01685,0.04195,0.0245,0.23215,0.08195,0.04225
0.0149,0.0288,0.0181,0.1573,0.0625,0.0326
0.0134,0.0367,0.0223,0.217,0.0882,0.0389
0.0598,0.0696,0.0637,0.1798,0.1259,0.0884
0.917,0.9117,0.9234,0.8641,0.1047,0.1121
0.6039,0.623,0.6132,0.5034,0.0967,0.0986
0.70185,0.6875,0.67005,0.58075,0.10215,0.101
0.1763,0.17245,0.158,0.2405,0.0601,0.04005
0.1691,0.196,0.181,0.3225,0.0818,0.0552
0.53135,0.4985,0.46445,0.3969,0.0939,0.10245
0.6541,0.5775,0.5413,0.4925,0.0677,0.0772
0.0387,0.0361,0.0155,0.0172,0.0083,0.0071
0.23595,0.25375,0.2426,0.28925,0.09635,0.07815
0.12695,0.15095,0.1498,0.24765,0.1434,0.12265
0.65305,0.67115,0.65975,0.57055,0.10545,0.0918
0.0919,0.1034,0.09345,0.19875,0.0611,0.0483
0.24065,0.2652,0.25875,0.30015,0.13395,0.07075
0.03565,0.0499,0.04505,0.20215,0.09525,0.0488
0.03535,0.04425,0.0407,0.13525,0.07655,0.05475
0.0435,0.0625,0.036,0.1516,0.0599,0.0485
0.06045,0.0798,0.0746,0.1912,0.0719,0.0561
0.1011,0.1169,0.12515,0.2098,0.1449,0.11475
0.09975,0.12025,0.1193,0.2661,0.13415,0.09135
0.04545,0.05965,0.05715,0.19385,0.14875,0.08295
0.029,0.0451,0.0352,0.1792,0.1072,0.0656
0.0248,0.047,0.03375,0.1481,0.114,0.06555
0.06365,0.0706,0.06325,0.19155,0.1458,0.08015
0.0397,0.0503,0.0438,0.2089,0.148,0.0818
0.04345,0.057,0.05265,0.1969,0.1714,0.1097
0.0467,0.0711,0.0814,0.1889,0.1721,0.1089
0.0512,0.0762,0.083,0.1883,0.0807,0.0867
0.0335,0.046,0.0432,0.1434,0.1215,0.0773
0.03705,0.06255,0.04945,0.1612,0.1291,0.08125
0.0383,0.0544,0.0533,0.1538,0.148,0.091
0.0232,0.0579,0.0543,0.1618,0.0673,0.056
0.0513,0.0676,0.0704,0.1583,0.1173,0.0679
0.0385,0.0463,0.054,0.10405,0.1186,0.1101
0.0389,0.0483,0.0539,0.1079,0.1227,0.1225
0.0445,0.05195,0.058,0.13665,0.1468,0.15315
0.0689,0.1052,0.09375,0.19225,0.16845,0.1446
0.03485,0.04395,0.0491,0.1318,0.12505,0.0935
0.05915,0.09185,0.08245,0.20195,0.202,0.17255
0.0306,0.0501,0.0446,0.205,0.0978,0.0766
0.0516,0.0776,0.0751,0.2029,0.1823,0.1356
0.03015,0.0461,0.04415,0.16465,0.11575,0.0868
0.03495,0.06315,0.05745,0.21055,0.1279,0.0991
0.0293,0.0547,0.0433,0.2184,0.1242,0.0746
0.0379,0.0501,0.0479,0.1913,0.1258,0.0852
0.0315,0.0592,0.0572,0.2313,0.1357,0.0897
0.02885,0.07165,0.044,0.18985,0.10555,0.06305
0.0292,0.0841,0.0384,0.2321,0.0885,0.0551
0.0193,0.0402,0.0275,0.1842,0.0948,0.0508
0.022,0.0384,0.02885,0.17725,0.09585,0.0497
0.0292,0.0512,0.0377,0.2506,0.1105,0.0588
0.0195,0.0432,0.0256,0.2329,0.1041,0.0489
0.0192,0.0383,0.0293,0.199,0.0842,0.0413
0.01915,0.04525,0.0262,0.2098,0.0935,0.0435
0.0221,0.0447,0.0293,0.2561,0.11145,0.0538
0.0273,0.0532,0.0391,0.2344,0.1186,0.0562
0.0257,0.0466,0.0357,0.2614,0.1255,0.0565
0.0237,0.04125,0.03035,0.2275,0.1185,0.0595
0.0176,0.0244,0.0182,0.12,0.0517,0.0371
0.03,0.0468,0.0373,0.1805,0.1232,0.0715
0.0286,0.052,0.029,0.2574,0.0953,0.0431
0.0688,0.07775,0.0715,0.20625,0.173,0.1125
0.08865,0.1052,0.103,0.2332,0.08715,0.057
0.0325,0.0651,0.035,0.3109,0.0621,0.0451
0.03625,0.05135,0.04215,0.2064,0.06135,0.0368
0.02475,0.05485,0.0323,0.22435,0.10305,0.0582
0.5598,0.57225,0.56875,0.506,0.09785,0.0885
0.13375,0.16205,0.17975,0.2861,0.17045,0.11245
0.0282,0.0466,0.0374,0.2326,0.139,0.067
0.18895,0.20315,0.18495,0.2608,0.0657,0.04305
0.696,0.688,0.6842,0.5853,0.0297,0.0241
0.7067,0.71255,0.71645,0.66005,0.0656,0.06495
0.6734,0.68065,0.69845,0.62375,0.06285,0.06915
0.0111,0.0304,0.0124,0.137,0.0451,0.0234
0.28615,0.3092,0.3116,0.45565,0.11025,0.0972
0.0254,0.0453,0.0296,0.24895,0.0948,0.05645
0.0122,0.0321,0.0168,0.2002,0.0626,0.028
0.74495,0.7593,0.76445,0.7214,0.1133,0.0974
0.22035,0.1842,0.13185,0.1649,0.0779,0.0483
0.819,0.83765,0.8529,0.8172,0.10695,0.1132
0.6529,0.63805,0.63435,0.59555,0.06365,0.07255
0.0351,0.047,0.043,0.115,0.0576,0.0483
0.2304,0.197,0.1751,0.1588,0.0165,0.0218
0.13915,0.1382,0.12295,0.11905,0.0333,0.02045
0.8767,0.8805,0.89015,0.8329,0.0756,0.0866
0.63025,0.63915,0.645,0.65665,0.10285,0.1129
0.27675,0.26015,0.23695,0.2793,0.0566,0.06
0.0246,0.0391,0.0288,0.123,0.0382,0.0265
0.5013,0.53,0.53705,0.5784,0.1226,0.12595
0.6994,0.663,0.6501,0.6067,0.0891,0.0961
0.4115,0.2636,0.2078,0.207,0.0494,0.0516
0.26555,0.24135,0.1975,0.19065,0.04415,0.04595
0.8488,0.8436,0.8556,0.8219,0.1451,0.1644
0.3178,0.285,0.26065,0.26865,0.091,0.09345
0.2712,0.2427,0.2174,0.261,0.0588,0.0636
0.0151,0.0308,0.0216,0.1424,0.0583,0.0359
0.00995,0.0218,0.0177,0.1158,0.0408,0.02635
0.0163,0.03985,0.0361,0.1744,0.0513,0.03045
0.0821,0.0953,0.0887,0.2148,0.0509,0.0438
0.0724,0.0903,0.0896,0.2146,0.05605,0.04975
0.0224,0.0411,0.02685,0.21105,0.05845,0.03245
0.2354,0.2447,0.2473,0.3183,0.0866,0.0897
0.1536,0.17185,0.186,0.3045,0.11555,0.09525
0.0235,0.0423,0.0343,0.1648,0.0544,0.0301
0.0505,0.06375,0.064,0.21835,0.09415,0.0589
0.0358,0.0623,0.0542,0.2472,0.069,0.0427
0.0205,0.0415,0.0329,0.2045,0.0754,0.0441
0.0251,0.0424,0.0419,0.2387,0.0953,0.0478
0.038,0.0526,0.0453,0.2453,0.09585,0.05605
0.1054,0.1289,0.1413,0.2638,0.1164,0.0749
0.0481,0.0804,0.0827,0.3069,0.2062,0.11095
0.0507,0.0828,0.0827,0.3128,0.204,0.1119
0.0379,0.07225,0.07425,0.31445,0.19925,0.10295
0.067,0.0943,0.1112,0.3527,0.1818,0.1167
0.0493,0.03775,0.0303,0.02915,0.0293,0.024
0.0086,-0.0023,-0.0132,-0.0129,0.0015,0.0026
0.0049,-0.0053,-0.0173,-0.0165,-0.0013,5.0E-4
0.01295,0.0038,-0.0058,-0.00515,0.0058,0.00665
0.0224,0.0113,0.0036,0.0033,0.0097,0.0103
0.0538,0.044,0.0373,0.033,0.0247,0.0205
-0.0147,-0.0089,-0.0176,-0.0118,0.0063,0.0083
0.0178,0.0174,0.01045,0.01395,0.0259,0.0266
0.0185,0.0118,0.0048,0.0046,0.0117,0.0132
0.0393,0.0314,0.0234,0.0232,0.0303,0.0288
0.0293,0.0279,0.0169,0.0151,0.0221,0.023
0.0221,0.0202,0.0118,0.0114,0.0157,0.0149
-0.0175,-0.0087,-0.0153,-0.0075,0.011,0.016
-5.0E-5,0.00515,-0.0027,0.00125,0.014,0.01385
0.024,0.0224,0.015,0.01505,0.01695,0.01515
0.0193,0.0144,0.0065,0.0043,0.0097,0.0092
0.0207,0.017,0.0111,0.0122,0.0115,0.0097
0.0325,0.0256,0.0173,0.0154,0.0147,0.0143
0.02795,0.0214,0.01485,0.01345,0.01235,0.0113
0.0258,0.0185,0.011,0.0095,0.009,0.009
0.02905,0.02205,0.01495,0.0119,0.0153,0.0152
0.0257,0.0199,0.0108,0.011,0.0141,0.0117
0.0215,0.01935,0.01045,0.01,0.01055,0.01
0.0215,0.01915,0.0107,0.0096,0.0107,0.01
0.0163,0.0166,0.0072,0.008,0.0094,0.0093
0.0131,0.01035,0.00235,0.0016,0.006,0.0059
0.019,0.0137,0.0072,0.0061,0.0078,0.0093
0.02285,0.021,0.0124,0.0183,0.013,0.01045
0.01315,0.02235,0.0139,0.10535,0.0469,0.02535
0.01225,0.0324,0.02235,0.25315,0.0814,0.0338
0.0138,0.0356,0.0323,0.2108,0.0745,0.034
0.0121,0.0156,0.008,0.0513,0.0194,0.0106
0.0128,0.0177,0.0123,0.0387,0.0255,0.0163
0.0142,0.019,0.0112,0.0444,0.0271,0.016
0.01465,0.0132,0.0084,0.0075,0.00855,0.0076
0.01645,0.013,0.00405,0.0021,0.00445,0.00515
0.0225,0.0215,0.0154,0.0146,0.0171,0.016
0.0211,0.0204,0.0115,0.0088,0.014,0.012
0.02445,0.02355,0.0172,0.01525,0.01555,0.01335
0.0247,0.0232,0.0178,0.0158,0.0152,0.0144
0.0282,0.027,0.0201,0.0186,0.0197,0.01815
0.0268,0.0263,0.0205,0.0185,0.0195,0.0186
0.0276,0.0271,0.0217,0.0197,0.0185,0.0176
0.026,0.0161,0.0065,0.0025,0.0041,0.0065
0.0229,0.0149,0.0061,0.0025,0.0055,0.0051
0.0165,0.01425,0.00635,0.0021,0.00435,0.0064
0.0208,0.0149,0.0064,0.0023,0.0076,0.0084
0.0199,0.0145,0.0067,0.0025,0.006,0.0076
0.0352,0.0549,0.0493,0.1835,0.1356,0.0768
0.01595,0.0139,0.0058,0.0046,0.00885,0.0082
0.0307,0.0344,0.0254,0.0769,0.0448,0.0373
0.0218,0.0334,0.0253,0.1439,0.0669,0.0333
0.0204,0.0438,0.0276,0.234,0.0966,0.0424
0.012,0.031,0.01655,0.15045,0.0642,0.0317
0.0121,0.0309,0.014,0.1877,0.0604,0.0278
0.0126,0.0301,0.0135,0.1581,0.055,0.0282
0.0208,0.0197,0.0113,0.0109,0.0087,0.0073
0.0314,0.0491,0.0351,0.19675,0.0804,0.0472
0.8808,0.91445,0.9352,0.8498,0.1417,0.1128
0.84435,0.8383,0.82315,0.6929,0.1078,0.10535
0.9947,1.0057,0.9827,0.9014,0.111,0.1241
0.0182,0.0396,0.0214,0.1976,0.0505,0.0272
0.73515,0.722,0.71305,0.64115,0.07535,0.06825
0.38335,0.3811,0.3691,0.40295,0.0885,0.05835
0.6255,0.5909,0.5736,0.50805,0.0992,0.10885
0.5892,0.5973,0.5808,0.4594,0.0661,0.0765
0.47845,0.462,0.4414,0.41045,0.1728,0.14005
0.0129,0.03235,0.01625,0.19525,0.0666,0.02885
0.1126,0.1682,0.1651,0.22,0.2089,0.1517
0.0383,0.0513,0.0532,0.2188,0.1387,0.0827
0.0168,0.03,0.0208,0.1344,0.0568,0.0416
0.08635,0.09715,0.09835,0.2035,0.11745,0.08525
0.021,0.0391,0.0273,0.1608,0.0944,0.0531
0.02685,0.0492,0.04085,0.16355,0.06865,0.0517
0.0594,0.08415,0.08535,0.2441,0.16105,0.09665
0.0258,0.0423,0.0365,0.1621,0.108,0.06965
0.029,0.0467,0.0392,0.18905,0.0902,0.06265
0.0477,0.06595,0.07005,0.1667,0.1849,0.1448
0.16735,0.1787,0.16945,0.2779,0.1176,0.07525
0.0589,0.0759,0.0725,0.2299,0.1321,0.0809
0.02675,0.0385,0.0331,0.131,0.1228,0.0729
0.0362,0.0496,0.0454,0.1684,0.0444,0.0546
0.0349,0.042,0.0388,0.1566,0.1301,0.0765
0.0501,0.0636,0.0752,0.2246,0.177,0.1009
0.0381,0.0569,0.0498,0.1508,0.1291,0.0792
0.0262,0.0397,0.0383,0.14765,0.1,0.0671
0.09435,0.11185,0.11075,0.1857,0.1033,0.08135
0.0137,0.0489,0.0401,0.1255,0.0806,0.0493
0.0518,0.062,0.0722,0.159,0.1669,0.1419
0.07,0.0809,0.0829,0.1627,0.1491,0.12
0.04445,0.06105,0.06005,0.1761,0.1474,0.10475
0.0627,0.0718,0.0721,0.1605,0.1676,0.1522
0.0394,0.0547,0.0516,0.1745,0.1267,0.08
0.0228,0.0457,0.0384,0.1734,0.1225,0.068
0.0345,0.059,0.0574,0.1911,0.1639,0.1086
0.0374,0.0578,0.0547,0.1925,0.1748,0.1106
0.0221,0.0427,0.029,0.2084,0.0994,0.048
0.0167,0.0368,0.0301,0.1589,0.073,0.0522
0.03135,0.06165,0.0489,0.23835,0.09635,0.0478
0.0288,0.0519,0.0418,0.2271,0.1218,0.0647
0.0293,0.04795,0.0424,0.2042,0.11065,0.067
0.0309,0.0626,0.0489,0.2519,0.1194,0.067
0.02995,0.0609,0.04705,0.26435,0.12225,0.0578
0.0273,0.0566,0.0474,0.2694,0.1238,0.0655
0.03055,0.057,0.0479,0.2144,0.1197,0.06635
0.02845,0.05345,0.0407,0.246,0.1192,0.06155
0.0187,0.0353,0.0252,0.1778,0.0848,0.0473
0.0219,0.0393,0.0269,0.1723,0.0896,0.0483
0.0089,0.02225,0.016,0.1061,0.0631,0.03475
0.0296,0.0452,0.0341,0.212,0.1311,0.0711
0.0302,0.0411,0.0412,0.1452,0.1284,0.0943
0.021,0.0424,0.0238,0.1827,0.0573,0.0292
0.0279,0.0591,0.0372,0.2691,0.0864,0.0511
0.0191,0.0331,0.0186,0.1989,0.0861,0.0435
0.0113,0.0294,0.0146,0.1331,0.0585,0.0296
0.0626,0.07755,0.07115,0.194,0.05975,0.03855
0.0578,0.0819,0.0894,0.2582,0.1648,0.0894
0.70935,0.72025,0.72095,0.64025,0.07585,0.07875
0.2464,0.2724,0.25945,0.35895,0.13665,0.1018
0.0511,0.0845,0.0436,0.1199,0.0252,0.0181
0.1693,0.17445,0.1704,0.18295,0.04315,0.03045
0.0254,0.0357,0.0257,0.1282,0.0943,0.0564
0.61505,0.57865,0.55855,0.4613,0.03015,0.03585
0.8272,0.8728,0.9012,0.751,0.0347,0.0322
0.6852,0.7147,0.7372,0.7064,0.0859,0.0923
0.6532,0.70505,0.73745,0.6806,0.19065,0.17085
0.02825,0.04675,0.03395,0.1735,0.0736,0.04765
0.0406,0.06315,0.05675,0.2159,0.14705,0.0932
0.058,0.08515,0.08405,0.16635,0.1473,0.10115
0.0261,0.0373,0.0381,0.1284,0.0693,0.0449
0.2264,0.2115,0.19225,0.17325,0.06165,0.05245
0.039,0.0685,0.0479,0.1575,0.065,0.042
0.1029,0.1145,0.08955,0.12935,0.042,0.02785
0.04455,0.0576,0.04845,0.1255,0.04295,0.02845
0.43515,0.41955,0.40145,0.3479,0.07655,0.0678
0.79085,0.8197,0.84245,0.82865,0.10245,0.0904
0.6009,0.6071,0.6161,0.5813,0.0924,0.0937
0.0394,0.05625,0.04965,0.1768,0.0907,0.0501
0.7187,0.73775,0.75055,0.72865,0.1786,0.14465
0.154,0.1678,0.1412,0.2255,0.0352,0.0283
0.0287,0.0519,0.0348,0.16895,0.04365,0.0302
0.112,0.11885,0.1007,0.19365,0.05055,0.0433
0.8628,0.9073,0.9313,0.8251,0.1753,0.1903
0.3016,0.2433,0.2062,0.21265,0.06135,0.06255
0.11385,0.13225,0.12595,0.2291,0.0605,0.0475
0.09565,0.1059,0.1023,0.18235,0.03655,0.02945
0.0256,0.0448,0.03785,0.1524,0.05395,0.03745
0.0183,0.0365,0.0316,0.1471,0.0556,0.0349
0.01435,0.0353,0.0264,0.15625,0.0614,0.0318
0.0168,0.038,0.03,0.181,0.0609,0.0394
0.0917,0.1119,0.1123,0.21675,0.0839,0.0512
0.01975,0.04105,0.0301,0.197,0.0641,0.0377
0.0252,0.0434,0.0384,0.189,0.0741,0.0423
0.0407,0.0666,0.0677,0.251,0.1158,0.0679
0.03215,0.05355,0.05005,0.24745,0.10875,0.06595
0.05875,0.0757,0.0765,0.23385,0.10025,0.0639
0.0137,0.0269,0.0207,0.173,0.0602,0.0314
0.01925,0.03285,0.02655,0.19235,0.0962,0.0471
0.04785,0.06345,0.06105,0.2523,0.11165,0.0606
0.02725,0.04655,0.0353,0.21045,0.0712,0.04175
0.0215,0.04015,0.03015,0.19625,0.07865,0.03915
0.026,0.044,0.0338,0.186,0.0993,0.0647
0.0306,0.0479,0.0413,0.1916,0.0513,0.0398
0.0279,0.0551,0.0501,0.2527,0.1152,0.063
0.0668,0.102,0.1279,0.3661,0.1875,0.1215
0.0559,0.088,0.1204,0.3307,0.1899,0.128
0.0532,0.08595,0.08955,0.39095,0.241,0.14545
0.0543,0.0817,0.093,0.3079,0.2105,0.1442
0.0467,0.0348,0.0278,0.0241,0.0199,0.0166
0.0245,0.0121,0.0021,-2.0E-4,0.0086,0.0083
0.07695,0.06405,0.0562,0.0509,0.0397,0.03465
0.03655,0.0308,0.02485,0.0242,0.0242,0.022
0.0456,0.0369,0.03,0.0302,0.0362,0.0331
0.02245,0.02595,0.01875,0.02245,0.03575,0.03375
0.0338,0.03095,0.0224,0.023,0.02285,0.01995
0.03745,0.0304,0.02385,0.02205,0.0223,0.02025
0.03055,0.0268,0.0178,0.0199,0.02685,0.02405
0.0254,0.0202,0.0132,0.0134,0.0196,0.0184
0.0242,0.024,0.0164,0.0159,0.0186,0.016
0.02535,0.02265,0.0161,0.0166,0.02105,0.01985
0.02,0.0138,0.00665,0.00455,0.0073,0.00785
0.0282,0.0286,0.0208,0.0168,0.0189,0.0174
0.0255,0.0213,0.0141,0.0132,0.0151,0.0162
0.0247,0.0164,0.0079,0.006,0.0114,0.0096
0.02635,0.01915,0.01075,0.00835,0.013,0.0114
0.0248,0.0182,0.0109,0.0088,0.011,0.0118
0.0229,0.018,0.01045,0.0084,0.00975,0.01025
0.0194,0.0157,0.0068,0.00625,0.0118,0.0105
0.03085,0.0321,0.02475,0.07435,0.04295,0.0311
0.0133,0.0277,0.0272,0.1351,0.0606,0.0339
0.0136,0.0353,0.02495,0.27215,0.0768,0.038
0.0104,0.0148,0.0054,0.0634,0.0191,0.0098
0.01085,0.0116,0.00425,0.01225,0.00645,0.00515
0.0129,0.0113,0.0036,0.0046,0.0047,0.0045
0.0172,0.0142,0.0074,0.005,0.008,0.0089
0.0159,0.0116,0.0041,0.0025,0.0072,0.0062
0.0156,0.01345,0.0052,0.00285,0.0073,0.00655
0.0183,0.0159,0.0083,0.0061,0.0077,0.0068
0.0206,0.0186,0.0115,0.0072,0.0082,0.0084
0.01815,0.0157,0.00935,0.0068,0.0109,0.00945
0.0215,0.0213,0.012,0.0088,0.0093,0.0098
0.01815,0.01705,0.01055,0.0085,0.0103,0.00965
0.01375,0.01235,0.0055,0.0049,0.01155,0.0106
0.0279,0.0279,0.0221,0.0217,0.0196,0.0169
0.0288,0.0293,0.0228,0.023,0.0238,0.0209
0.0272,0.0161,0.008,0.0035,0.0076,0.0095
0.0262,0.02225,0.01285,0.0099,0.0118,0.0104
0.0248,0.0178,0.0085,0.0038,0.0061,0.0056
0.0226,0.0155,0.0058,0.0024,0.00505,0.00585
0.0202,0.0154,0.0068,0.0049,0.0076,0.0084
0.02065,0.01485,0.00625,0.00355,0.0072,0.00795
0.021,0.0189,0.0102,0.0069,0.0072,0.008
0.01785,0.0127,0.00565,0.00295,0.00875,0.00815
0.018,0.0157,0.0069,0.0026,0.006,0.0056
0.0168,0.0209,0.0129,0.0809,0.0375,0.0221
0.0138,0.0237,0.016,0.0539,0.0276,0.0178
0.0157,0.0362,0.0249,0.1755,0.0714,0.0389
0.0213,0.0391,0.0297,0.2131,0.0859,0.0401
0.0215,0.0446,0.0285,0.2165,0.0901,0.0497
0.022,0.0405,0.0261,0.2149,0.0747,0.0379
0.0149,0.0368,0.0197,0.2081,0.0765,0.034
0.0292,0.0495,0.0444,0.2444,0.0713,0.0388
0.0353,0.05815,0.04925,0.2335,0.11645,0.0584
0.0218,0.0215,0.01145,0.0401,0.01695,0.00955
0.1229,0.14455,0.1347,0.2792,0.1194,0.06855
0.0181,0.03865,0.02225,0.17225,0.0634,0.0297
0.84735,0.82435,0.8205,0.75055,0.11235,0.1162
0.27635,0.24665,0.2204,0.23245,0.0702,0.05905
0.2512,0.2608,0.2559,0.2693,0.0648,0.0544
0.1208,0.1316,0.1275,0.3008,0.1612,0.1088
0.0297,0.0565,0.03565,0.25125,0.07735,0.04675
0.6589,0.6672,0.6531,0.5366,0.051,0.0402
0.5696,0.53855,0.51395,0.456,0.0851,0.0924
0.10755,0.14445,0.13425,0.29655,0.12515,0.07085
0.5979,0.5965,0.5856,0.52025,0.0545,0.06035
0.2602,0.28665,0.2672,0.39435,0.12145,0.0845
0.0151,0.0329,0.01945,0.21435,0.0746,0.0373
0.0209,0.0377,0.0278,0.175,0.0846,0.045
0.0295,0.0437,0.0414,0.1887,0.0903,0.0551
0.0274,0.0397,0.0388,0.1801,0.0933,0.0599
0.0186,0.0352,0.0286,0.1848,0.0883,0.0416
